Date,Open,High,Low,Close,Volume,Target
2023-07-31 00:00:00-04:00,0.9264911488101286,0.9264157589914455,0.9453857686280445,0.935741357443411,0.1746761658031088,0.8882752398911808
2023-08-01 00:00:00-04:00,0.9175853797198772,0.9070164339892397,0.9186838105283108,0.8882752398911808,0.1673383419689119,0.8363310169750751
2023-08-02 00:00:00-04:00,0.8395504632773194,0.8553588469101465,0.8448563163366349,0.8363310169750751,0.26364352331606217,0.8752145642567637
2023-08-03 00:00:00-04:00,0.8137820547093177,0.8625686072720928,0.8562783627942236,0.8752145642567637,0.24196580310880828,0.8344652061701583
2023-08-04 00:00:00-04:00,0.878969357221655,0.8943806966690384,0.8646747367425995,0.8344652061701583,0.25063678756476687,0.8164787626795476
2023-08-07 00:00:00-04:00,0.8094751974208312,0.8117287388057046,0.7863842197801236,0.8164787626795476,0.3120632124352331,0.8034180870451304
2023-08-08 00:00:00-04:00,0.7802759837180167,0.7914374086871432,0.8034038873439655,0.8034180870451304,0.23716321243523314,0.7473691714622508
2023-08-09 00:00:00-04:00,0.8052412980675838,0.7927753596544211,0.7798789200055083,0.7473691714622508,0.26283212435233155,0.7708783420521803
2023-08-10 00:00:00-04:00,0.7653113644180922,0.7979782502727051,0.7881996925388559,0.7708783420521803,0.3037766839378238,0.7508021995704675
2023-08-11 00:00:00-04:00,0.7388131537253768,0.7384419840552809,0.7505295273157144,0.7508021995704675,0.24868860103626939,0.729233431220832
2023-08-14 00:00:00-04:00,0.6945032934659987,0.7151776059875601,0.7182299481097281,0.729233431220832,0.2472829015544042,0.6784834684311394
2023-08-15 00:00:00-04:00,0.7166216889349877,0.7139883414420927,0.7096066544942621,0.6784834684311394,0.19340880829015544,0.6235539937791881
2023-08-16 00:00:00-04:00,0.6384408566219517,0.665452602148479,0.6549168217072785,0.6235539937791881,0.3192476683937823,0.5759384655960955
2023-08-17 00:00:00-04:00,0.6241331928976619,0.6117139722365819,0.6053706552703593,0.5759384655960955,0.3619103626943005,0.548100600273153
2023-08-18 00:00:00-04:00,0.5369735221729748,0.5436301081044421,0.5564296464196847,0.548100600273153,0.44012435233160624,0.6659451606044708
2023-08-21 00:00:00-04:00,0.5912111195467564,0.6517764001191306,0.6186081744866809,0.6659451606044708,0.43954922279792746,0.6801999824852478
2023-08-22 00:00:00-04:00,0.7277174213301825,0.7163668705330277,0.6864599250749579,0.6801999824852478,0.41309948186528495,0.7075900714358194
2023-08-23 00:00:00-04:00,0.6480765392230774,0.7026905550891696,0.6844931340641625,0.7075900714358194,0.26014455958549226,0.6566906980152643
2023-08-24 00:00:00-04:00,0.716110760615992,0.7022446092382468,0.6760967601157868,0.6566906980152643,0.25340777202072534,0.7205014503194282
2023-08-25 00:00:00-04:00,0.662457160882606,0.7028392415109805,0.6925113855153919,0.7205014503194282,0.288821243523316,0.7222180782535903
2023-08-28 00:00:00-04:00,0.7447259766784113,0.7428273828898788,0.7303328689905964,0.7222180782535903,0.29432124352331607,0.8592431144418244
2023-08-29 00:00:00-04:00,0.7155267629755966,0.8401962343207277,0.7486384531419543,0.8592431144418244,0.43097357512953366,0.8571534154507219
2023-08-30 00:00:00-04:00,0.8295496568415162,0.8627174071084132,0.8456126767529346,0.8571534154507219,0.3684906735751295,0.865959987787503
2023-08-31 00:00:00-04:00,0.8425432980283756,0.8676972113867261,0.8793494907985,0.865959987787503,0.30047668393782384,0.7684154581240838
2023-09-01 00:00:00-04:00,0.8518871488885444,0.8520884261173653,0.7807109972588431,0.7684154581240838,0.4217761658031088,0.8540934583994455
2023-09-05 00:00:00-04:00,0.7623914876022748,0.844061173971733,0.8022692890085126,0.8540934583994455,0.40725336787564764,0.8199864961031955
2023-09-06 00:00:00-04:00,0.8364114898834634,0.8246617355550176,0.8037821252631188,0.8199864961031955,0.3424357512953368,0.8167773561811649
2023-09-07 00:00:00-04:00,0.7629025273074312,0.8054852700637636,0.790242084964679,0.8167773561811649,0.33390259067357514,0.7944622179575409
2023-09-08 00:00:00-04:00,0.8077962738210445,0.8330606470479223,0.8159606475590151,0.7944622179575409,0.3497305699481866,0.9816402576923413
2023-09-11 00:00:00-04:00,0.9030586194175485,0.969302775230362,0.9214068465333982,0.9816402576923413,0.6414414507772022,0.9361146562604592
2023-09-12 00:00:00-04:00,0.9504344951355437,0.9956147145799115,0.9667171407106234,0.9361146562604592,0.4410891191709844,0.964624072261905
2023-09-13 00:00:00-04:00,0.9453976129500223,0.970269066850368,0.9780635857531845,0.964624072261905,0.3150466321243523,1.0
2023-09-14 00:00:00-04:00,0.9545223672321519,0.9831275502670116,0.9956128094882433,1.0,0.2945082901554404,0.9876856942395711
2023-09-15 00:00:00-04:00,1.0,1.0,1.0000000000000002,0.9876856942395711,0.4277362694300518,0.9196954300731486
2023-09-18 00:00:00-04:00,0.9533543719513609,0.9439571275008181,0.9452345657979893,0.9196954300731486,0.2625575129533679,0.9288005959115466
2023-09-19 00:00:00-04:00,0.9036427284441046,0.9172736422185057,0.9258699847262057,0.9288005959115466,0.27375284974093267,0.8996192875914357
2023-09-20 00:00:00-04:00,0.9232792174810331,0.9624645608011781,0.9354008415880268,0.8996192875914357,0.37121709844559586,0.8481975463631324
2023-09-21 00:00:00-04:00,0.856194006177031,0.865318682295791,0.8729955092759474,0.8481975463631324,0.35575803108808285,0.7674453139439636
2023-09-22 00:00:00-04:00,0.8529090055265358,0.8425003634935027,0.7993948193293541,0.7674453139439636,0.3971730569948187,0.7831927616926633
2023-09-25 00:00:00-04:00,0.7505658416962062,0.7630444265047891,0.7527231225715929,0.7831927616926633,0.27858497409326427,0.761773176213782
2023-09-26 00:00:00-04:00,0.7476458534942283,0.781254600376037,0.7780635626687828,0.761773176213782,0.2648906735751296,0.7347562722002048
2023-09-27 00:00:00-04:00,0.7569895929682364,0.7498884568300146,0.7245083282172529,0.7347562722002048,0.4441839378238342,0.778640178773464
2023-09-28 00:00:00-04:00,0.7260384977303955,0.766389133801221,0.7552949557466255,0.778640178773464,0.34294922279792744,0.8072990054057723
2023-09-29 00:00:00-04:00,0.798890504730793,0.8200534772094674,0.8135401326360459,0.8072990054057723,0.40143264248704663,0.8175983174905299
2023-10-02 00:00:00-04:00,0.7610045071296052,0.8164113970694145,0.7853252228596981,0.8175983174905299,0.3779310880829016,0.7797596197043926
2023-10-03 00:00:00-04:00,0.7887437824245116,0.7847479940942794,0.7991678996622638,0.7797596197043926,0.26484766839378243,0.888946904449738
2023-10-04 00:00:00-04:00,0.7853128659035378,0.872751415583199,0.8229955035048468,0.888946904449738,0.40855906735751296,0.8806625860406514
2023-10-05 00:00:00-04:00,0.8718885389878295,0.8856845257470216,0.8884266237481473,0.8806625860406514,0.3538316062176166,0.8842450247797304
2023-10-06 00:00:00-04:00,0.8279436911769684,0.8711906051049685,0.8460665160871157,0.8842450247797304,0.34755077720207256,0.8778267449356687
2023-10-09 00:00:00-04:00,0.8376524430994936,0.8690350489394949,0.8566566007133773,0.8778267449356687,0.261700518134715,0.9073064189972886
2023-10-10 00:00:00-04:00,0.8554639812799962,0.9253752942822981,0.8990165929524014,0.9073064189972886,0.3719497409326425,0.902604539327281
2023-10-11 00:00:00-04:00,0.9171474093361207,0.9228481921840617,0.9236005572112844,0.902604539327281,0.2737647668393783,0.8718560137038702
2023-10-12 00:00:00-04:00,0.8932040630107057,0.8991377548509087,0.8913010934273053,0.8718560137038702,0.3141886010362694,0.8140158787514511
2023-10-13 00:00:00-04:00,0.8638587106650912,0.8559535925973896,0.8428139239108117,0.8140158787514511,0.2653062176165803,0.8349129825425294
2023-10-16 00:00:00-04:00,0.7992555171793103,0.8247360220586686,0.8296520061095176,0.8349129825425294,0.19713730569948185,0.8418538579544477
2023-10-17 00:00:00-04:00,0.7996205296278276,0.8379662782370938,0.8190620369052637,0.8418538579544477,0.2212082901554404,0.751026087756653
2023-10-18 00:00:00-04:00,0.8185999517029607,0.819012899085811,0.7812405534300593,0.751026087756653,0.384860621761658,0.5825807475063973
2023-10-19 00:00:00-04:00,0.6233302100653881,0.640478613766208,0.589863823961124,0.5825807475063973,0.6212590673575129,0.5219792490043185
2023-10-20 00:00:00-04:00,0.5580699496178121,0.5531439976391637,0.5417548923637838,0.5219792490043185,0.4500740932642487,0.5226509135628754
2023-10-23 00:00:00-04:00,0.5068983677026471,0.5391704227661933,0.48192127780472904,0.5226509135628754,0.5171694300518135,0.5557877316790052
2023-10-24 00:00:00-04:00,0.5543470899697209,0.5768544349723166,0.5696671656360062,0.5557877316790052,0.3490227979274611,0.5251883889263491
2023-10-25 00:00:00-04:00,0.549821247489356,0.5623606277447726,0.555219331247196,0.5251883889263491,0.2911678756476684,0.4754831617521542
2023-10-26 00:00:00-04:00,0.516534161689933,0.5229671186386085,0.49984873945894104,0.4754831617521542,0.3328647668393782,0.48697662008327147
2023-10-27 00:00:00-04:00,0.5112782943125334,0.5052028906182835,0.5065809589006467,0.48697662008327147,0.22803886010362695,0.412791964258973
2023-10-30 00:00:00-04:00,0.5016425003252476,0.4938308177617101,0.42261721941689046,0.412791964258973,0.4434119170984456,0.4387640187769992
2023-10-31 00:00:00-04:00,0.40557706051030906,0.4337743191897123,0.41807871065307056,0.4387640187769992,0.3481792746113989,0.4747369057582196
2023-11-01 00:00:00-04:00,0.4633914902755427,0.45748475652286547,0.4466717429265641,0.4747369057582196,0.36679792746113987,0.5706395128029085
2023-11-02 00:00:00-04:00,0.5285787927878798,0.5556710997373999,0.5495461087259155,0.5706395128029085,0.38921191709844555,0.5814613065754686
2023-11-03 00:00:00-04:00,0.5882911313447787,0.6089637837983743,0.602117947672048,0.5814613065754686,0.3544626943005181,0.5763116505330894
